{206} 	296.700		295.753		1.5944540E+01		1.7737957E-08	;
{207} 	298.200		296.954		1.5049910E+01		9.9999997E-10	;
{208} 	301.600		300.854		2.0334417E+01		3.7935799E-08	;
{209} 	298.900		296.253		1.4835294E+01		6.6546292E-08	;
{210} 	296.000		293.553		1.3185223E+01		9.2378151E-08	;
{211} 	298.000		296.153		1.1575423E+01		7.9851880E-08	;
{212} 	296.500		292.553		8.4105711E+00		8.9999801E-08	;
{213} 	292.300		289.305		9.2304173E+00		9.3870078E-08	;
{214} 	296.700		294.101		1.2235514E+01		8.6496129E-08	;
{215} 	297.100		295.254		1.3488296E+01		2.1153795E-08	;
{216} 	296.400		295.555		1.4875430E+01		2.3009004E-08	;
{217} 	297.200		296.104		1.5600911E+01		2.4551134E-08	;
{218} 	299.900		298.203		1.5965665E+01		5.3777935E-08	;
{219} 	291.800		292.948		8.3687305E+00		6.0800716E-08	;
{220} 	296.800		295.253		1.3850587E+01		2.3615139E-09	;
{221} 	298.400		297.753		1.7010372E+01		1.8352944E-08	;
{222} 	297.500		295.453		1.4665905E+01		7.5472151E-08	;
{223} 	296.400		293.003		1.2560478E+01		4.6965294E-08	;
{224} 	296.400		290.953		6.9568968E+00		1.0189670E-07	;
{225} 	296.900		294.153		1.0545570E+01		1.0939804E-07	;
{226} 	297.500		296.153		1.1010545E+01		1.1748531E-09	;
{227} 	297.800		296.503		1.3465651E+01		5.0377910E-08	;
{228} 	299.300		296.755		1.4550100E+01		8.7639741E-08	;
{229} 	298.400		297.753		1.7290535E+01		2.3687183E-09	;
{230} 	298.900		296.553		1.3555777E+01		1.3244726E-09	;
{231} 	291.400		286.904		6.9594784E+00		9.2932417E-08	;
{232} 	301.300		300.298		1.6320345E+01		3.4477075E-08	;
{233} 	297.200		294.855		1.2925207E+01		2.1944615E-08	;
{234} 	294.700		289.605		8.5325270E+00		9.1613430E-08	;
{235} 	298.700		297.103		1.5810593E+01		1.7988834E-08	;
{236} 	297.500		295.606		1.4450605E+01		2.7568392E-08	;
{237} 	300.800		299.803		1.7610935E+01		1.7194932E-08	;
{238} 	300.500		301.003		1.9172255E+01		2.0120225E-08	;
{239} 	298.000		297.350		1.5775380E+01		1.3105679E-08	;
{240} 	298.800		297.053		1.5650588E+01		7.0650408E-08	;
{241} 	301.300		299.751		1.4825814E+01		2.0253147E-08	;
{242} 	299.300		297.053		1.6225868E+01		8.9053174E-08	;
{243} 	298.400		297.053		1.6680599E+01		2.2751143E-08	;
{244} 	297.400		296.200		1.5805125E+01		7.7217273E-08	;
{245} 	294.400		294.253		1.1460721E+01		1.1941225E-07	;
{246} 	296.200		295.858		1.4591903E+01		8.7380535E-08	;
{247} 	299.200		296.253		1.0975666E+01		7.0787827E-08	;
{248} 	299.500		298.753		1.0625609E+01		1.0849053E-07	;
{249} 	297.000		291.503		8.6632442E+00		1.0120326E-07	;
{250} 	294.500		292.452		1.1075748E+01		2.0607853E-08	;
{251} 	298.100		296.804		1.4214378E+01		9.0910937E-08	;
{252} 	296.900		291.804		9.4576283E+00		1.1415790E-07	;
{253} 	294.700		290.253		9.3457355E+00		1.2367533E-07	;
{254} 	301.700		301.150		1.7459782E+01		2.6615270E-08	;
{255} 	300.700		300.202		1.8130959E+01		1.2019372E-08	;
{256} 	293.500		289.353		8.6263294E+00		1.3214947E-07	;
{257} 	293.500		290.553		8.2807980E+00		1.0676064E-07	;
{258} 	299.100		297.653		1.5160894E+01		8.6070237E-08	;
{259} 	300.900		299.257		1.6555441E+01		8.5313317E-08	;
{260} 	298.700		297.603		1.8565577E+01		5.1401770E-08	;
{261} 	299.600		298.403		1.4925786E+01		8.0117772E-08	;
{262} 	299.500		298.153		1.4550835E+01		3.0762994E-08	;
{263} 	296.000		294.407		1.2909941E+01		9.1380670E-08	;
{264} 	300.900		300.500		2.1064110E+01		2.7050001E-08	;
{265} 	297.700		294.104		1.2545782E+01		8.7058638E-08	;
{266} 	297.300		294.953		1.3115653E+01		3.5185618E-08	;
{267} 	293.400		292.403		1.1045499E+01		4.5536101E-08	;
{268} 	294.900		295.152		1.5410550E+01		4.4496115E-08	;
{269} 	294.600		292.203		1.2265381E+01		4.5300844E-08	;
{270} 	294.200		291.953		1.2780819E+01		8.3350770E-08	;
{271} 	302.300		301.602		2.0979256E+01		5.8274985E-08	;
{275} 	303.000		303.950		2.2964775E+01		1.9861220E-08	;
{276} 	295.700		295.003		1.2285600E+01		2.3191655E-08	;
{277} 	295.100		290.153		7.4529176E+00		2.6355961E-08	;
{278} 	295.600		290.953		8.2174196E+00		2.6228118E-08	;
{279} 	295.100		291.653		8.1876335E+00		5.0593538E-08	;
{280} 	293.300		290.153		6.2703314E+00		1.7272711E-08	;
{281} 	297.700		295.653		1.4390335E+01		2.6090534E-08	;
{285} 	301.400		301.053		1.8715864E+01		3.6231924E-08	;
{286} 	295.700		292.953		1.1815436E+01		5.1647664E-08	;
{287} 	293.200		288.403		7.3705826E+00		4.8412325E-08	;
{291} 	297.600		296.903		1.4850686E+01		4.0018694E-08	;
{292} 	294.700		294.153		1.3670842E+01		4.6573351E-08	;
{293} 	303.700		302.700		2.2259068E+01		3.9019987E-08	;
{294} 	301.800		302.253		2.0663490E+01		2.2178522E-08	;
{295} 	302.800		302.252		1.7970573E+01		1.0605116E-08	;
{296} 	295.500		290.253		8.9443674E+00		3.8642206E-08	;
{297} 	290.100		288.853		1.0215559E+01		7.1664807E-09	;
{298} 	289.300		286.153		7.5808430E+00		6.3306693E-09	;
{299} 	290.600		286.603		5.3920298E+00		5.6425701E-08	;
{300} 	299.300		297.653		1.3205786E+01		3.2375223E-08	;
